vehicle_count,pedestrian_count,total_objects,object_density,avg_bbox_area,max_bbox_area,image_id,cluster,risk_label
7,5,12,1.3020833333333334e-05,26147.58333333333,220242,608e3aa4-010de0fc.jpg,1,High
4,0,4,4.340277777777778e-06,21267.5,64890,3d46ebc7-f4a0b946.jpg,0,Low
13,1,14,1.5190972222222222e-05,7969.285714285715,19470,42ab6696-c1c7e11b.jpg,1,High
5,5,10,1.0850694444444443e-05,13314.9,90990,7c7ddf9c-2d364696.jpg,1,High
6,0,6,6.510416666666667e-06,13046.833333333334,41040,13a9b921-d505c24e.jpg,0,Low
2,5,7,7.595486111111111e-06,10087.57142857143,38272,4c43e9f6-c583d6b3.jpg,0,Low
6,3,9,9.765625e-06,20178.11111111111,84040,1bf71c4f-8a713c58.jpg,1,High
7,0,7,7.595486111111111e-06,1442.857142857143,2280,3e1b0bd4-e5447df4.jpg,0,Low
1,0,1,1.0850694444444444e-06,1032.0,1032,0f714f70-ea1a1499.jpg,0,Low
4,0,4,4.340277777777778e-06,3612.0,5226,57ea05e7-0ab4ccd5.jpg,0,Low
4,0,4,4.340277777777778e-06,10036.25,30576,551fec13-c2a52d3f.jpg,0,Low
5,4,9,9.765625e-06,2622.555555555556,14528,46efc898-278c1321.jpg,1,High
6,0,6,6.510416666666667e-06,4500.333333333333,10800,7d1fe115-936a2f47.jpg,0,Low
6,0,6,6.510416666666667e-06,5739.666666666667,12638,7cad253f-114aa20d.jpg,0,Low
6,0,6,6.510416666666667e-06,23222.0,58625,40e4b9b8-171927b2.jpg,0,Low
3,0,3,3.255208333333333e-06,4213.666666666667,7192,1aa6dd36-da527525.jpg,0,Low
6,0,6,6.510416666666667e-06,12772.5,48552,6bda1551-ee1b23fd.jpg,0,Low
7,0,7,7.595486111111111e-06,21196.0,58512,814f9f00-c4d6aa05.jpg,0,Low
13,0,13,1.4105902777777775e-05,19467.846153846152,55080,439b2e81-7f9f9380.jpg,1,High
0,0,0,0.0,0.0,0,0b744ab1-9b1ba46f.jpg,0,Low
8,0,8,8.680555555555556e-06,6597.5,18094,1f8f289b-cb3024af.jpg,0,Low
4,0,4,4.340277777777778e-06,5450.25,17290,9acfa5be-abf6517c.jpg,0,Low
17,0,17,1.844618055555556e-05,19391.0,146584,10b87c7a-bf849ddd.jpg,1,High
5,0,5,5.4253472222222224e-06,8218.8,13013,a98ace27-dc1c90c9.jpg,0,Low
3,1,4,4.340277777777778e-06,15693.5,58838,25abdc75-5a7b6af1.jpg,0,Low
5,0,5,5.4253472222222224e-06,3256.8,9179,37aa8ebc-b0ad8fef.jpg,0,Low
6,5,11,1.193576388888889e-05,10664.363636363636,59245,a8f71e05-da803448.jpg,1,High
14,0,14,1.5190972222222222e-05,4203.357142857143,17568,36f6d7cf-7b410e66.jpg,1,High
7,0,7,7.595486111111111e-06,4362.142857142857,11160,456ccd07-75cb5b78.jpg,0,Low
3,0,3,3.255208333333333e-06,74844.0,219957,92353db9-6d934e53.jpg,2,Medium
6,15,21,2.278645833333333e-05,5032.9047619047615,46222,124c7772-308b13ef.jpg,1,High
4,1,5,5.4253472222222224e-06,24547.2,103684,ac2655c7-52e60574.jpg,0,Low
7,0,7,7.595486111111111e-06,7791.571428571428,40158,6306ed80-c23d00c3.jpg,0,Low
5,0,5,5.4253472222222224e-06,13020.4,24120,71fefa6a-b91986e3.jpg,0,Low
3,0,3,3.255208333333333e-06,10003.666666666666,21836,aa16d322-f9c853f0.jpg,0,Low
6,0,6,6.510416666666667e-06,7175.166666666667,23780,b178ca72-5f6de010.jpg,0,Low
17,0,17,1.844618055555556e-05,3830.8823529411766,18126,8d02fdcf-432bcd0f.jpg,1,High
5,0,5,5.4253472222222224e-06,57165.2,265216,185382a2-93596865.jpg,2,Medium
14,0,14,1.5190972222222222e-05,23331.785714285717,188580,608c58ce-09dd4066.jpg,1,High
8,0,8,8.680555555555556e-06,10950.875,28028,82369b9b-7afe3479.jpg,0,Low
2,0,2,2.170138888888889e-06,1866.5,2052,af9c9bff-3ea320a0.jpg,0,Low
6,0,6,6.510416666666667e-06,17032.333333333332,83494,21c70c25-d8c1ee6a.jpg,0,Low
4,0,4,4.340277777777778e-06,8042.5,15008,91f80a66-295eaa22.jpg,0,Low
18,0,18,1.953125e-05,4645.111111111111,30997,78cb3a99-a9da73d3.jpg,1,High
15,0,15,1.6276041666666666e-05,6058.533333333334,25996,8190771a-52c085f0.jpg,1,High
6,0,6,6.510416666666667e-06,9759.5,27540,7a15e236-cf9af4e0.jpg,0,Low
4,1,5,5.4253472222222224e-06,4260.4,7216,5f4b8741-487253b2.jpg,0,Low
3,0,3,3.255208333333333e-06,5854.0,14382,259114b4-5a1e457c.jpg,0,Low
8,0,8,8.680555555555556e-06,2798.625,4446,164bbcc6-4ec5264a.jpg,0,Low
4,0,4,4.340277777777778e-06,3789.75,6324,4835ad8b-2502615d.jpg,0,Low
3,0,3,3.255208333333333e-06,66119.33333333333,111452,32e9754a-e9aab5f0.jpg,2,Medium
10,2,12,1.3020833333333334e-05,7530.833333333333,23852,30d7c26f-398f2139.jpg,1,High
6,0,6,6.510416666666667e-06,15760.666666666666,80040,abf63ceb-93a30117.jpg,0,Low
3,0,3,3.255208333333333e-06,22446.33333333333,58480,1527851b-195f2437.jpg,0,Low
5,0,5,5.4253472222222224e-06,28221.2,94400,282beacc-749d0f59.jpg,0,Low
3,0,3,3.255208333333333e-06,3831.0,6324,013b7dd3-0b902c12.jpg,0,Low
0,0,0,0.0,0.0,0,5935c959-f56fbaeb.jpg,0,Low
5,0,5,5.4253472222222224e-06,43642.4,82992,49aef38d-250cb4d7.jpg,0,Low
4,0,4,4.340277777777778e-06,15003.5,24024,6d5446cd-ff65ef0b.jpg,0,Low
2,0,2,2.170138888888889e-06,2131.5,2183,98713760-ae75ce47.jpg,0,Low
14,1,15,1.6276041666666666e-05,13847.466666666667,88998,5f0092e7-fbe1bdf3.jpg,1,High
1,3,4,4.340277777777778e-06,12983.0,44238,264b9ed7-d5ebcb72.jpg,0,Low
0,1,1,1.0850694444444444e-06,18437.0,18437,87be700b-78448c64.jpg,0,Low
7,0,7,7.595486111111111e-06,42914.71428571428,213956,a0391b6c-2f33f493.jpg,2,Medium
7,1,8,8.680555555555556e-06,20345.875,83080,028260c8-52f0dd00.jpg,0,Low
4,3,7,7.595486111111111e-06,14607.42857142857,19855,831670ea-67db45c7.jpg,0,Low
7,0,7,7.595486111111111e-06,2342.714285714286,5192,5b612190-ac78ec92.jpg,0,Low
11,4,15,1.6276041666666666e-05,7443.866666666667,49196,348438fc-3ecff9f5.jpg,1,High
16,0,16,1.736111111111111e-05,5796.375,28420,6e7dd8a3-46a87df2.jpg,1,High
4,0,4,4.340277777777778e-06,19018.75,57400,67d452f9-ddce05b2.jpg,0,Low
11,1,12,1.3020833333333334e-05,8260.166666666666,32370,1a8d12f7-0a809131.jpg,1,High
8,0,8,8.680555555555556e-06,5242.0,20900,2c244b5a-60a52ed0.jpg,0,Low
11,0,11,1.193576388888889e-05,20091.545454545456,128835,11219096-d4840255.jpg,1,High
4,1,5,5.4253472222222224e-06,31083.4,76053,83a53eac-b2c08a1c.jpg,0,Low
17,0,17,1.844618055555556e-05,12492.117647058823,48250,51a83958-a9561b0e.jpg,1,High
10,0,10,1.0850694444444443e-05,13554.1,25256,6fe7d6af-d60714d0.jpg,1,High
6,0,6,6.510416666666667e-06,19500.33333333333,30438,733c666c-9303e0dc.jpg,0,Low
4,0,4,4.340277777777778e-06,22526.25,50283,248a4806-8abbf072.jpg,0,Low
2,0,2,2.170138888888889e-06,16349.5,27750,8658379d-8f573c82.jpg,0,Low
15,0,15,1.6276041666666666e-05,6450.6,54981,0e8e5273-5fd9ed6c.jpg,1,High
3,0,3,3.255208333333333e-06,120632.0,238411,a92004dc-e6140e9a.jpg,2,Medium
7,0,7,7.595486111111111e-06,33666.857142857145,88578,774372bd-e4aad466.jpg,0,Low
0,0,0,0.0,0.0,0,080f9a47-c88dc0a5.jpg,0,Low
4,3,7,7.595486111111111e-06,17208.14285714286,105790,57804a44-00ec4fb6.jpg,0,Low
0,0,0,0.0,0.0,0,485d42ab-c8e679df.jpg,0,Low
2,0,2,2.170138888888889e-06,1321.5,1643,62b882a8-7fd4fb98.jpg,0,Low
3,0,3,3.255208333333333e-06,6815.0,14915,36a7cad4-656411b7.jpg,0,Low
7,0,7,7.595486111111111e-06,25503.42857142857,71786,77686141-8038a6e2.jpg,0,Low
2,0,2,2.170138888888889e-06,6390.5,10611,167b0d64-927c2082.jpg,0,Low
2,0,2,2.170138888888889e-06,1902.0,2240,1f13032d-547b0157.jpg,0,Low
2,1,3,3.255208333333333e-06,88588.66666666667,188102,815ee3f2-134b661a.jpg,2,Medium
4,0,4,4.340277777777778e-06,41060.5,102168,57c7337c-5f51e8bb.jpg,0,Low
13,0,13,1.4105902777777775e-05,4759.384615384615,17020,99405beb-4d6bae64.jpg,1,High
6,0,6,6.510416666666667e-06,1476.5,2565,107ae30b-7011e247.jpg,0,Low
8,0,8,8.680555555555556e-06,13224.0,24054,236e681e-e81f5974.jpg,0,Low
3,0,3,3.255208333333333e-06,17144.0,30388,3290bd24-8e2dc04c.jpg,0,Low
8,0,8,8.680555555555556e-06,13750.875,74681,02d5e1be-bd9bd999.jpg,0,Low
15,0,15,1.6276041666666666e-05,9166.2,62832,8eda31fc-dd1caf7e.jpg,1,High
4,0,4,4.340277777777778e-06,4596.0,6650,b109732d-754f889b.jpg,0,Low
5,0,5,5.4253472222222224e-06,6416.6,22304,0cbb7b3f-fed721c3.jpg,0,Low
2,0,2,2.170138888888889e-06,2088.5,2640,acfa6536-331dbc8c.jpg,0,Low
4,0,4,4.340277777777778e-06,2922.25,6486,049494ac-9aa2732a.jpg,0,Low
15,1,16,1.736111111111111e-05,19063.4375,110176,0418be7f-19987abf.jpg,1,High
8,0,8,8.680555555555556e-06,60064.125,162600,3a1c92e9-1906be60.jpg,2,Medium
2,0,2,2.170138888888889e-06,65334.5,99034,8919f0b4-c79d6517.jpg,0,Low
8,0,8,8.680555555555556e-06,4923.125,15004,6be8891d-5d70a8c1.jpg,0,Low
6,0,6,6.510416666666667e-06,19204.33333333333,101436,32863fce-6f6f9223.jpg,0,Low
6,3,9,9.765625e-06,12320.222222222224,65852,1edfce9c-d174aea6.jpg,1,High
14,0,14,1.5190972222222222e-05,22917.42857142857,218011,9bf983b2-14b1db6e.jpg,1,High
0,0,0,0.0,0.0,0,a1140112-b9cc8c63.jpg,0,Low
4,0,4,4.340277777777778e-06,59253.75,184450,31f9238d-f4c70eb8.jpg,2,Medium
9,1,10,1.0850694444444443e-05,14170.3,51379,6fdf55c4-d87f9150.jpg,1,High
13,1,14,1.5190972222222222e-05,16361.214285714286,137994,2d89f625-80bdf0ca.jpg,1,High
1,0,1,1.0850694444444444e-06,15820.0,15820,5103df64-e3090712.jpg,0,Low
6,1,7,7.595486111111111e-06,19674.42857142857,60236,a04ac5fb-30c6ce3a.jpg,0,Low
16,0,16,1.736111111111111e-05,15212.0,97520,a356bb17-1d6901b1.jpg,1,High
4,0,4,4.340277777777778e-06,20200.0,46540,05a86ea1-a47bd8d5.jpg,0,Low
4,0,4,4.340277777777778e-06,16583.0,59998,7b8a90c2-2f0bfd7f.jpg,0,Low
14,0,14,1.5190972222222222e-05,19473.35714285714,77280,a63d1583-8103eb17.jpg,1,High
9,0,9,9.765625e-06,10384.777777777776,32193,a2868927-a5c21e70.jpg,1,High
6,3,9,9.765625e-06,7990.555555555556,28055,3b4c1db4-5703b527.jpg,1,High
8,0,8,8.680555555555556e-06,48138.25,161616,393f46a9-10858495.jpg,2,Medium
4,0,4,4.340277777777778e-06,35718.5,58850,5ab2a57b-e7a78c0d.jpg,0,Low
3,0,3,3.255208333333333e-06,13951.0,34310,497a29ed-31758b15.jpg,0,Low
12,0,12,1.3020833333333334e-05,7649.75,35032,115d438b-4a4ef803.jpg,1,High
10,0,10,1.0850694444444443e-05,5389.7,28272,3ae05efa-28c96302.jpg,1,High
2,1,3,3.255208333333333e-06,10585.666666666666,21312,8252b2c1-972f4305.jpg,0,Low
5,7,12,1.3020833333333334e-05,39869.91666666666,358837,28ad955f-a645f436.jpg,2,Medium
4,0,4,4.340277777777778e-06,127140.0,178530,189114f7-ca84c140.jpg,2,Medium
12,0,12,1.3020833333333334e-05,26514.916666666668,88693,02cdc06d-5502f174.jpg,1,High
2,0,2,2.170138888888889e-06,55505.0,58072,7fba2f2b-19df2fb4.jpg,0,Low
5,0,5,5.4253472222222224e-06,6701.0,16456,10380cdd-86bc507d.jpg,0,Low
3,0,3,3.255208333333333e-06,17420.666666666668,30870,7b82e261-dc95dc90.jpg,0,Low
7,0,7,7.595486111111111e-06,9904.285714285714,19952,a98db5bb-0b8a6e14.jpg,0,Low
17,0,17,1.844618055555556e-05,9587.35294117647,70380,224a4127-2cb04b0b.jpg,1,High
18,0,18,1.953125e-05,24712.222222222223,198947,49a0a1bd-874fc1c1.jpg,1,High
5,4,9,9.765625e-06,69275.44444444444,208826,79b0b8e6-e87ad0f6.jpg,2,Medium
7,2,9,9.765625e-06,9827.333333333334,56376,7e8b11fe-02466ea7.jpg,1,High
3,2,5,5.4253472222222224e-06,31290.0,39760,35554ca4-b6fd1648.jpg,0,Low
0,0,0,0.0,0.0,0,294f48b6-e4ca441a.jpg,0,Low
1,0,1,1.0850694444444444e-06,144624.0,144624,2abdd443-9d6c2085.jpg,2,Medium
3,0,3,3.255208333333333e-06,2663.0,6426,8b77c0e9-ef9dd3fa.jpg,0,Low
8,0,8,8.680555555555556e-06,4093.625,10425,802d8d74-c1eb19e3.jpg,0,Low
1,0,1,1.0850694444444444e-06,726.0,726,24c4c08f-ac8100c5.jpg,0,Low
2,0,2,2.170138888888889e-06,971.5,1189,42053a3e-6e8dd763.jpg,0,Low
14,1,15,1.6276041666666666e-05,38734.66666666666,342975,567c514a-d4138cdb.jpg,2,Medium
0,0,0,0.0,0.0,0,8d2f2fbe-53b1a16b.jpg,0,Low
5,0,5,5.4253472222222224e-06,52385.0,163890,8eba9a9a-42339f45.jpg,2,Medium
3,0,3,3.255208333333333e-06,27648.0,62700,5e11b808-e9a20883.jpg,0,Low
11,1,12,1.3020833333333334e-05,29782.08333333333,255374,9efebf4f-ff311aee.jpg,1,High
18,0,18,1.953125e-05,8457.777777777777,33528,6f2fcf5c-f11c9b72.jpg,1,High
13,11,24,2.604166666666667e-05,10968.083333333334,82890,0d2d0af8-19a7a53e.jpg,1,High
7,0,7,7.595486111111111e-06,3059.285714285714,4560,1c820ef6-ae0c1e96.jpg,0,Low
5,0,5,5.4253472222222224e-06,23781.2,45084,03ab1996-2b863eb2.jpg,0,Low
11,0,11,1.193576388888889e-05,25107.0,92518,7b1a23cf-6915d4ff.jpg,1,High
2,0,2,2.170138888888889e-06,5365.0,6930,954dd8e0-788c0e47.jpg,0,Low
0,0,0,0.0,0.0,0,94718d79-70b6275c.jpg,0,Low
10,0,10,1.0850694444444443e-05,10451.3,66850,545f90b3-66a4148f.jpg,1,High
11,4,15,1.6276041666666666e-05,17055.6,64740,47faea6f-00836d80.jpg,1,High
6,0,6,6.510416666666667e-06,36155.333333333336,90520,1297dae3-8d9fd12a.jpg,0,Low
6,0,6,6.510416666666667e-06,12972.666666666666,49555,664066d2-b5f47248.jpg,0,Low
18,0,18,1.953125e-05,20779.88888888889,327600,5250cae5-42cd4f3e.jpg,1,High
2,0,2,2.170138888888889e-06,7062.0,12144,6b994274-0016f6dd.jpg,0,Low
2,0,2,2.170138888888889e-06,57253.0,67130,33f3e7c4-baa2cbee.jpg,0,Low
0,0,0,0.0,0.0,0,8399f6eb-b1ed845a.jpg,0,Low
10,0,10,1.0850694444444443e-05,26361.8,90626,8d834569-d7769943.jpg,1,High
19,0,19,2.0616319444444445e-05,5264.421052631579,41762,420933eb-0e0e5636.jpg,1,High
1,0,1,1.0850694444444444e-06,660.0,660,44b9f845-d37dc3a8.jpg,0,Low
3,0,3,3.255208333333333e-06,108821.0,284871,9694537f-f0aeeecc.jpg,2,Medium
5,1,6,6.510416666666667e-06,51258.66666666666,113477,9aefbd42-58d9339a.jpg,0,Low
0,0,0,0.0,0.0,0,3ba3dc07-39263b82.jpg,0,Low
6,0,6,6.510416666666667e-06,12083.833333333334,49500,23d12210-282aea19.jpg,0,Low
0,0,0,0.0,0.0,0,2e656ddd-74abc62a.jpg,0,Low
6,0,6,6.510416666666667e-06,80157.0,193284,88145fbd-1565b318.jpg,2,Medium
1,1,2,2.170138888888889e-06,4106.5,5141,58b5b92d-64f8de16.jpg,0,Low
11,1,12,1.3020833333333334e-05,8306.666666666666,46452,9affc986-6abd451d.jpg,1,High
4,0,4,4.340277777777778e-06,1684.5,3108,ad944075-b1401102.jpg,0,Low
1,0,1,1.0850694444444444e-06,27346.0,27346,5043d8de-a9b2f046.jpg,0,Low
4,0,4,4.340277777777778e-06,14627.0,29715,3224bf75-6e1e7e2e.jpg,0,Low
5,1,6,6.510416666666667e-06,44828.0,145563,336ced6c-5ca73aaa.jpg,0,Low
0,0,0,0.0,0.0,0,23ee48e1-71fa6571.jpg,0,Low
14,0,14,1.5190972222222222e-05,6903.571428571428,36573,2fc7852e-e73e230a.jpg,1,High
8,10,18,1.953125e-05,10601.166666666666,67032,6a9a74d2-8fb45844.jpg,1,High
10,0,10,1.0850694444444443e-05,27869.4,93024,8c9c986e-0c47f14f.jpg,1,High
12,0,12,1.3020833333333334e-05,3698.4166666666665,11176,07199529-6430cbf4.jpg,1,High
12,0,12,1.3020833333333334e-05,23973.08333333333,172731,2b2ae655-fcb3903c.jpg,1,High
6,2,8,8.680555555555556e-06,1531.375,3355,a6fc78bc-141b43ee.jpg,0,Low
7,0,7,7.595486111111111e-06,8803.42857142857,29726,346ddf8c-8974b307.jpg,0,Low
6,0,6,6.510416666666667e-06,24785.33333333333,90944,1e3dcb86-846e111c.jpg,0,Low
19,0,19,2.0616319444444445e-05,9528.157894736842,68364,0cc45408-ce95bf47.jpg,1,High
8,0,8,8.680555555555556e-06,4213.0,16920,6188b7cc-891247d2.jpg,0,Low
2,0,2,2.170138888888889e-06,1395.0,1426,a2bc1c0c-9dbc2954.jpg,0,Low
5,0,5,5.4253472222222224e-06,10300.4,32490,76bae8c4-2f110cae.jpg,0,Low
4,0,4,4.340277777777778e-06,15103.75,37975,89d29de7-b77b333e.jpg,0,Low
11,2,13,1.4105902777777775e-05,38684.769230769234,371898,7122d2db-0881f922.jpg,2,Medium
8,0,8,8.680555555555556e-06,28538.625,122157,2fc9ad1e-bd4d80d9.jpg,1,High
7,0,7,7.595486111111111e-06,46098.57142857143,119952,66896517-bd099a71.jpg,0,Low
7,0,7,7.595486111111111e-06,47592.0,95206,522056b0-9f4898b3.jpg,0,Low
11,0,11,1.193576388888889e-05,5306.909090909091,14208,1ada33f6-02e89928.jpg,1,High
8,0,8,8.680555555555556e-06,14545.75,53253,1ff90038-ff3d047b.jpg,0,Low
15,0,15,1.6276041666666666e-05,9840.933333333332,49601,6635397a-53b50337.jpg,1,High
10,0,10,1.0850694444444443e-05,9175.8,50268,5e44ffed-237a6a9e.jpg,1,High
10,0,10,1.0850694444444443e-05,20167.9,70005,136f3a1f-86e695b8.jpg,1,High
4,0,4,4.340277777777778e-06,252111.25,865556,1fd44252-463628fb.jpg,2,Medium
6,0,6,6.510416666666667e-06,3529.1666666666665,10773,9f49baea-a4fa14e0.jpg,0,Low
5,1,6,6.510416666666667e-06,10612.0,36542,8fc1d0bc-d73d85e0.jpg,0,Low
1,0,1,1.0850694444444444e-06,980.0,980,47a30f89-ad8854ca.jpg,0,Low
8,0,8,8.680555555555556e-06,34125.25,91425,119aab84-ad1aacd8.jpg,1,High
4,0,4,4.340277777777778e-06,44375.5,103874,0945e548-bdcf131d.jpg,0,Low
3,0,3,3.255208333333333e-06,85280.0,168720,5a2419dc-d6047001.jpg,2,Medium
4,0,4,4.340277777777778e-06,16176.0,30250,76aa4c74-9e296524.jpg,0,Low
8,0,8,8.680555555555556e-06,3527.625,9024,94aa8729-28e49e70.jpg,0,Low
7,0,7,7.595486111111111e-06,15013.57142857143,43255,abf78bfd-7b7581a9.jpg,0,Low
14,0,14,1.5190972222222222e-05,43578.71428571428,357280,3c2c2bd9-3294b138.jpg,2,Medium
0,0,0,0.0,0.0,0,28dbc980-c78cab94.jpg,0,Low
2,0,2,2.170138888888889e-06,54100.5,58116,00378858-c5f802ac.jpg,0,Low
2,0,2,2.170138888888889e-06,1047.0,1080,0d2354a4-5a8192dd.jpg,0,Low
11,2,13,1.4105902777777775e-05,20362.615384615383,205640,0d4c18ab-54b10775.jpg,1,High
5,0,5,5.4253472222222224e-06,9962.4,26781,71123db8-e2450c4f.jpg,0,Low
5,0,5,5.4253472222222224e-06,12882.6,37730,40b80d6e-9e44607d.jpg,0,Low
3,0,3,3.255208333333333e-06,35569.666666666664,97344,215b868a-15892785.jpg,0,Low
3,0,3,3.255208333333333e-06,591.0,693,6ac1b1fd-d9af12d3.jpg,0,Low
0,0,0,0.0,0.0,0,34208b86-67dad0aa.jpg,0,Low
3,0,3,3.255208333333333e-06,3208.333333333333,4485,69fa307b-8e121eb1.jpg,0,Low
10,0,10,1.0850694444444443e-05,6050.2,31584,8c763a00-3d3e41d6.jpg,1,High
6,0,6,6.510416666666667e-06,1076.0,1760,4871558b-10a4d514.jpg,0,Low
14,0,14,1.5190972222222222e-05,9291.57142857143,81446,50cb5a3c-87db82af.jpg,1,High
8,1,9,9.765625e-06,15862.666666666666,60636,5149266c-fbae1a8b.jpg,1,High
0,0,0,0.0,0.0,0,140a808d-7e62ac88.jpg,0,Low
2,0,2,2.170138888888889e-06,29421.5,43947,67e5763a-452440f2.jpg,0,Low
3,1,4,4.340277777777778e-06,134591.0,367136,80a7aded-97383a3b.jpg,2,Medium
4,2,6,6.510416666666667e-06,32874.5,121659,57d0f2d3-a3dc551b.jpg,0,Low
13,5,18,1.953125e-05,3986.944444444444,12636,23d99463-1334c060.jpg,1,High
6,0,6,6.510416666666667e-06,2730.6666666666665,7290,92a1d174-4beaa9b9.jpg,0,Low
10,4,14,1.5190972222222222e-05,12537.857142857143,54096,50e18e8b-3095c9e1.jpg,1,High
12,0,12,1.3020833333333334e-05,51412.0,290325,6f8d9e3d-490fcca6.jpg,2,Medium
5,0,5,5.4253472222222224e-06,26883.6,91744,b0b5ee1c-1a8474bb.jpg,0,Low
3,0,3,3.255208333333333e-06,1063.0,1300,263ba42a-95647649.jpg,0,Low
7,0,7,7.595486111111111e-06,7714.714285714285,29884,4f75b510-6aa8a14c.jpg,0,Low
2,6,8,8.680555555555556e-06,54015.25,339174,14e578d7-c17a7d22.jpg,2,Medium
15,2,17,1.844618055555556e-05,7622.529411764706,47916,637d3eb2-a514a2ef.jpg,1,High
9,0,9,9.765625e-06,50199.22222222222,158976,073dc97d-bad8ed1d.jpg,2,Medium
20,1,21,2.278645833333333e-05,8280.904761904761,53654,2ae714ac-5e710c05.jpg,1,High
3,0,3,3.255208333333333e-06,25014.0,41239,4707a83b-3d727bb5.jpg,0,Low
13,4,17,1.844618055555556e-05,6750.0,20790,fdf67fb2-d5e0a3c8.jpg,1,High
5,1,6,6.510416666666667e-06,2756.5,11440,85ad028a-954ed96c.jpg,0,Low
15,0,15,1.6276041666666666e-05,8047.933333333333,64965,728c00cf-01d1b38c.jpg,1,High
12,0,12,1.3020833333333334e-05,14429.75,72568,7b3eb7d3-e281aee2.jpg,1,High
6,1,7,7.595486111111111e-06,14599.857142857143,36006,284438e5-1f49e7c9.jpg,0,Low
0,0,0,0.0,0.0,0,607670bc-3b21448d.jpg,0,Low
3,0,3,3.255208333333333e-06,11647.333333333334,25498,7f69cd60-0569ec5a.jpg,0,Low
2,0,2,2.170138888888889e-06,19157.5,20385,2bf43ae4-f9789c3c.jpg,0,Low
5,0,5,5.4253472222222224e-06,6293.2,19200,6770aa54-c53a2a7c.jpg,0,Low
12,2,14,1.5190972222222222e-05,10726.57142857143,37047,aca517d5-9de927a5.jpg,1,High
0,0,0,0.0,0.0,0,48b1371f-c35d634c.jpg,0,Low
7,0,7,7.595486111111111e-06,18824.285714285717,65790,00c17a92-d4803287.jpg,0,Low
1,0,1,1.0850694444444444e-06,680.0,680,3e728d29-81addc74.jpg,0,Low
11,0,11,1.193576388888889e-05,10752.363636363636,60760,121b3cea-972c6d2c.jpg,1,High
3,0,3,3.255208333333333e-06,5716.666666666667,8268,50b2e757-6c7d0f63.jpg,0,Low
1,0,1,1.0850694444444444e-06,6499.0,6499,0d05c79c-2dc0ef79.jpg,0,Low
2,0,2,2.170138888888889e-06,11900.0,21000,a5e41a2b-939d99c5.jpg,0,Low
4,0,4,4.340277777777778e-06,2920.5,4230,26445c80-ad48c55b.jpg,0,Low
6,0,6,6.510416666666667e-06,2587.5,6175,8f8a184f-f3e266c2.jpg,0,Low
4,0,4,4.340277777777778e-06,4818.5,10004,7cb86f99-576570b8.jpg,0,Low
19,0,19,2.0616319444444445e-05,8343.473684210527,57886,3cc7b1ec-e6a96171.jpg,1,High
3,0,3,3.255208333333333e-06,6502.0,11682,b0969f2a-02b66c38.jpg,0,Low
7,1,8,8.680555555555556e-06,15418.875,55848,140f97cb-ccb83acf.jpg,0,Low
12,0,12,1.3020833333333334e-05,15536.666666666666,58474,1b508ef4-b6fd1d43.jpg,1,High
7,0,7,7.595486111111111e-06,6139.428571428572,15093,6217cadb-21cc564f.jpg,0,Low
2,0,2,2.170138888888889e-06,55041.5,106533,00516b75-7ac91661.jpg,0,Low
2,1,3,3.255208333333333e-06,1540.0,2560,b11a76c4-c8f7a1bc.jpg,0,Low
7,1,8,8.680555555555556e-06,7929.125,20301,57c4b923-ed588f4d.jpg,0,Low
3,0,3,3.255208333333333e-06,1938.0,4440,6bacf712-3ebf051c.jpg,0,Low
8,1,9,9.765625e-06,16531.777777777777,108999,48811d67-8f003ebd.jpg,1,High
7,0,7,7.595486111111111e-06,8701.142857142857,28080,2fe4d50f-2625b3cf.jpg,0,Low
4,0,4,4.340277777777778e-06,33612.5,116844,98a681c8-e0871c2f.jpg,0,Low
11,0,11,1.193576388888889e-05,21278.545454545456,72094,b05dc32c-5bfef6f5.jpg,1,High
5,0,5,5.4253472222222224e-06,5726.2,12272,7d26f18f-cbe8129a.jpg,0,Low
13,1,14,1.5190972222222222e-05,5865.714285714285,27376,a68cefb2-c79d36d2.jpg,1,High
8,0,8,8.680555555555556e-06,29194.0,211270,b0d85b9e-6e5bbd47.jpg,2,Medium
5,0,5,5.4253472222222224e-06,23085.2,45504,5696edf3-6d986272.jpg,0,Low
2,0,2,2.170138888888889e-06,869.0,990,96ef1bcd-2580034c.jpg,0,Low
11,1,12,1.3020833333333334e-05,16882.916666666668,146718,9ac7ddba-4eea44c1.jpg,1,High
4,0,4,4.340277777777778e-06,9189.0,17040,acac34bc-d124d5ca.jpg,0,Low
10,0,10,1.0850694444444443e-05,7955.3,35457,6c11213c-4fc9e59a.jpg,1,High
7,0,7,7.595486111111111e-06,3980.142857142857,14118,61dbf31f-9b6c9a85.jpg,0,Low
3,0,3,3.255208333333333e-06,6201.666666666667,11440,5d6557db-06a5a703.jpg,0,Low
5,0,5,5.4253472222222224e-06,13609.2,36270,99bbb79b-82d8cfed.jpg,0,Low
2,0,2,2.170138888888889e-06,54985.5,58212,5b7f03ae-b9ae416a.jpg,0,Low
9,0,9,9.765625e-06,12594.666666666666,36158,67507187-6fb1a66f.jpg,1,High
7,0,7,7.595486111111111e-06,2607.0,8970,acd56413-e5baea7e.jpg,0,Low
18,0,18,1.953125e-05,5977.611111111111,27300,0e90790e-ec3f28c0.jpg,1,High
8,10,18,1.953125e-05,2876.6666666666665,14796,590c0289-225898e4.jpg,1,High
